title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
"Ambulancia pediatrickej chirurgie, Bratislava-Petržalka, (Martinko - centrum zdravotnej starostlivosti o deti s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-pediatrickej-chirurgie-bratislava-petrzalka-martinko-centrum-zdravotnej-starostlivosti-o-deti.html?page_id=142574, Detská chirurgia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Katarína Dikaszová, Bratislava-Petržalka, (PedMedica s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-katarina-dikaszova-bratislava-petrzalka-pedmedica-s.-r.-o..html?page_id=140896, Pediatria,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (Medzihorská s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-deti-a-dorast-bratislava-petrzalka-medzihorska-s.-r.-o..html?page_id=136546," Pediatria, Dorastové lekárstvo",Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (SI Medical, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-deti-a-dorast-bratislava-petrzalka-si-medical.html?page_id=135364," Pediatria, Všeobecná starostlivosť o deti a dorast",Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej lekárskej pomoci, Bratislava - Petržalka 4, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-lekarskej-pomoci-bratislava-petrzalka-4-zachranna-zdravotna-sluzba-bratislava.html?page_id=134986, Rýchla lekárska pomoc,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Petržalka 5, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-bratislava-petrzalka-5-zachranna-zdravotna-sluzba-bratislava.html?page_id=134981, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Petržalka 3, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-bratislava-petrzalka-3-zachranna-zdravotna-sluzba-bratislava.html?page_id=134982, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Petržalka 2, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-bratislava-petrzalka-2-zachranna-zdravotna-sluzba-bratislava.html?page_id=134983, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Petržalka 1, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-bratislava-petrzalka-1-zachranna-zdravotna-sluzba-bratislava.html?page_id=134984, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci „S“, Bratislava - Petržalka 6, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-s-bratislava-petrzalka-6-zachranna-zdravotna-sluzba-bratislava.html?page_id=132878, Rýchla zdravotná pomoc „S“,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci „S“, Bratislava - Petržalka 7, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-s-bratislava-petrzalka-7-zachranna-zdravotna-sluzba-bratislava.html?page_id=132873, Rýchla zdravotná pomoc „S“,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej zdravotnej pomoci „S“, Bratislava - Petržalka 8, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-rychlej-zdravotnej-pomoci-s-bratislava-petrzalka-8-zachranna-zdravotna-sluzba-bratislava.html?page_id=132876, Rýchla zdravotná pomoc „S“,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Danica Kadlicová, Bratislava-Petržalka, (GAMI - med. s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-danica-kadlicova-bratislava-petrzalka-gami-med..html?page_id=132381, Pediatria,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia detskej a dorastovej chirurgie, Bratislava-Petržalka, (SURGEST-MD s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-detskej-a-dorastovej-chirurgie-bratislava-petrzalka-surgest-md-s.-r.-o.-1.html?page_id=132306, Detská chirurgia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Euromedix,a.s., Betliarska17, Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/euromedixa.s.-betliarska17-bratislava-petrzalka-euromedix-a.s..html?page_id=132065, Detská chirurgia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Euromedix,a.s., Betliarska 17, Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/euromedixa.s.-betliarska-17-bratislava-petrzalka-euromedix-a.s..html?page_id=132063, Detská chirurgia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (SI Medical, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=126141, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej gynekológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=125483, Pediatrická gynekológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia klinickej imunológie a alergológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=125482, Pediatrická imunológia a alergiológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej kardiológie, Bratislava-Petržalka, (Pancardia, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=123147, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia detskej psychiatrie, MUDr. Katarína Bulánková, Bratislava-Petržalka, (MUDr. Katarína Bulánková)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=105683, Detská psychiatria,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (LS ped, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=105436, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej kardiológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77773, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77774," Pediatrická gastroenterológia, hepatológia a výživa",Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77775," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Bratislavsky Kraj,Bratislava 5,1,1,7
"Pediatrická ambulancia, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77776, Pediatria,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej urológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77768, Pediatrická urológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej reumatológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77769, Pediatrická reumatológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej oftalmológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77770, Pediatrická oftalmológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej neurológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77771, Pediatrická neurológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej nefrológie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77772, Pediatrická nefrológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej chirurgie, Bratislava-Petržalka, (Univerzitná nemocnica Bratislava)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77615, Detská chirurgia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Karolína Zahradníková, Bratislava-Petržalka, (U LEKÁRA s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=75192, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Silvia Barteková, Bratislava-Petržalka, (BIO B.T. s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=66035, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ortopedická ambulancia, MUDr. Hana Sameková, Bratislava-Petržalka, (SI Medical, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=65520, Pediatrická ortopédia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Patrícia Goldenberg, Bratislava-Petržalka, (STARMED, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=65457, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Mária Krajčírová, PhD., Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=65054, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=64583, Pediatrická urológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Jednodňová zdravotná starostlivosť, pediatrická anestéziológia, Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=64585, Pediatrická anestéziológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Euromedix,a.s., Betliarska 17, Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=64569," Pediatrická gastroenterológia, hepatológia a výživa",Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (Euromedix, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=64550, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (MUDr. Mária Gerincová)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61626, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Adriana Kučerová, Bratislava-Petržalka, (MUDr. Adriana Kučerová)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61600, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej neurológie, MUDr. Ľubica Taligová, Bratislava-Petržalka, (TEGI, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61513, Pediatrická neurológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej kardiológie, MUDr. Zuzana Krč-Turbová, Bratislava-Petržalka, (CARDIOPED, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61265, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (MUDr. Gabriela Jelenčiaková s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61115, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (GAMI - med. s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61116, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (MEDICART s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61084, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej kardiológie, Bratislava-Petržalka, (MUDr. Janka Löfflerová)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61011, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Gibalová, Bratislava-Petržalka, (Salutaris, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60941, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Katarína Fratričová, Bratislava-Petržalka, (KOCHMED s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60939, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia pediatrickej oftalmológie, Bratislava-Petržalka, (MUDr. Oľga Fischerová, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60869," Pediatrická oftalmológia, Oftalmológia",Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Viera Cigáňová, Bratislava-Petržalka, (MUDr. Viera Cigáňová s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60860, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Marta Špániková, Bratislava-Petržalka, (VYDUR s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60851, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Inez Kajtorová, Bratislava-Petržalka, (Fedimed, s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60737, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, MUDr. Monika Antošová, Bratislava-Petržalka, (A-MED Slovakia s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60699, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Všeobecná ambulancia pre deti a dorast, Bratislava-Petržalka, (Spiculum s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60413, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 5,1,1,7
"Ambulancia rýchlej lekárskej pomoci, Pezinok 1, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/pezinok/ambulancia-rychlej-lekarskej-pomoci-pezinok-1-lse-life-star-emergency.html?page_id=132597, Rýchla lekárska pomoc,Bratislavsky Kraj,Pezinok,1,1,42
"Ambulancia rýchlej zdravotnej pomoci, Pezinok 2, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/pezinok/ambulancia-rychlej-zdravotnej-pomoci-pezinok-2-lse-life-star-emergency.html?page_id=132067, Rýchla zdravotná pomoc,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, Pezinok, (Komplexná zdravotná služba s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/pezinok/vseobecna-ambulancia-pre-deti-a-dorast-pezinok-komplexna-zdravotna-sluzba-s.-r.-o..html?page_id=131580, Pediatria,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, Pezinok, (KARPATIA invest, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/pezinok/vseobecna-ambulancia-pre-deti-a-dorast-pezinok-karpatia-invest.html?page_id=129643, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, Pezinok, (INT - PED s.r .o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=128204, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr.Iveta Feketová, PhD,MPH, Pezinok, (D.M.I. s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=73606, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr.Ivona Džupová, Modra, (Pediatria Modra, spol. s r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61660, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Njambi Tareková, Budmerice, (PRO - VITA, s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61630, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Gulová, Pezinok, (MUDr. Eva Gulová)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61529, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr. Elena Vaňatková, Modra, (MUDr. Elena Vaňatková)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61508, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Ambulancia pediatrickej neurológie, Modra, (MUDr. Lívia Vašková)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61494, Pediatrická neurológia,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, Svätý Jur, (Dr. VIP, spol. s r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=61017, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr. Tatiana Sallaiová, Pezinok, (CHAVI, spol. s r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60954, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr. Adriana Koleková, Šenkvice, (Pediatria Šenkvice s. r. o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60875, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, Pezinok, (ETHICA s.r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=60508, Pediatria,Bratislavsky Kraj,Pezinok,1,1,42
"Všeobecná ambulancia pre deti a dorast, MUDr. Rutrichová Eva, Seňa, (Zdravie Seňa s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-okolie/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-rutrichova-eva-sena-zdravie-sena.html?page_id=143781, Pediatria,Košický,Košice - okolie,1,2,21
"Všeobecná ambulancia pre deti a dorast, Turňa nad Bodvou, (RÉDVAY - Med s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-okolie/vseobecna-ambulancia-pre-deti-a-dorast-turna-nad-bodvou-redvay-med.html?page_id=143093," Pediatria, Dorastové lekárstvo",Košický,Košice - okolie,1,2,21
"Všeobecná ambulancia pre deti a dorast, Medzev, (Medica Zone s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-okolie/vseobecna-ambulancia-pre-deti-a-dorast-medzev-medica-zone.html?page_id=141368, Pediatria,Košický,Košice - okolie,1,2,21
"Ambulancia rýchlej zdravotnej pomoci, Medzev, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-okolie/ambulancia-rychlej-zdravotnej-pomoci-medzev-zachranna-sluzba-kosice.html?page_id=135243, Rýchla zdravotná pomoc,Košický,Košice - okolie,1,2,21
"Ambulancia rýchlej zdravotnej pomoci, Chrastné, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-okolie/ambulancia-rychlej-zdravotnej-pomoci-chrastne-zachranna-sluzba-kosice.html?page_id=134949, Rýchla zdravotná pomoc,Košický,Košice - okolie,1,2,21
