title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id,doctor_id,info,open_hours,lat,lng
"Všeobecná ambulancia pre deti a dorast, Drienov, (MUDr. Daniela Velková)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-drienov-mudr.-daniela-velkova.html?page_id=98866, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36154857-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36154857-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Mierová\n518/5\n08204\nDrienov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Daniela Velková\nIČO: 36154857', 'Telefón': '051 7939112', 'Email': 'welldan@post.sk'}","Email platnosť od: 22.06.2022
Pondelok: 7:00-12:30  ||13:00-14:00
Utorok: 7:00-11:00  ||11:30-13:00 poradňa
Streda: 7:00-11:00  ||11:30-13:00 poradňa
Štvrtok: 7:00-11:30  ||11:30-13:00 preventíva
Piatok: 7:00-12:00  ||12:30-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.8714504,21.2695408
"Ambulancia pediatrickej urológie, Prešov, (MILAB, s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-urologie-presov-milab.html?page_id=98715, Pediatrická urológia,Prešovský,Prešov,1,4,47,67-36497118-A0003,"{'Druh zariadenia': 'ambulancia pediatrickej urológie', 'Identifikátor': '67-36497118-A0003', 'Odborné zameranie': 'pediatrická urológia', 'Miesto prevádzkovania': 'Hollého\n14/D\n08001\nPrešov', 'Poisťovne': 'VšZP, Union', 'Poskytovateľ': 'MILAB, s.r.o.,\nZáborské\n129\n08253\nZáborské\nIČO: 36497118'}",,48.9964576,21.2537726
"Všeobecná ambulancia pre deti a dorast, Prešov, (Medinped, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-presov-medinped.html?page_id=98567, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-47708697-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-47708697-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'Krajňáková Angela (sestra)', 'Miesto prevádzkovania': 'Justičná\n15\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Medinped, s.r.o.\nKlimkovičova\n22\n04001\nKošice - mestská časť Staré Mesto\nIČO: 47708697', 'Mobil': '+421905471894\n+421905850973', 'Email': 'balazovaz13@gmail.com'}","Email platnosť od: 01.08.2018
Pondelok: 7:00-16:00
Utorok: 7:00-15:00
Streda: 6:30-13:00
Štvrtok: 6:30-13:00
Piatok: 7:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9909699,21.2710277
"Všeobecná ambulancia pre deti a dorast, Kapušany, (Medicinka, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-kapusany-medicinka.html?page_id=98456, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-46363475-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-46363475-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Na rínku\n276/7\n08212\nKapušany', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Medicinka, s.r.o.\nNa rínku\n276/7\n08212\nKapušany\nIČO: 46363475', 'Telefón': '0517941912', 'Email': 'rastislav.havrilla@gmail.com'}","Email platnosť od: 10.07.2018
Pondelok: 7:30-13:30
Utorok: 7:30-13:30  ||13:30-15:3013.30-15.30 návštevná služba
Streda: 7:30-12:00  ||12:00-16:0012.00 - 16.00 poradňa
Štvrtok: 7:30-13:30  ||13:30-15:0013.30-15.00 návštevná služba
Piatok: 7:30-12:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0458009,21.3292608
"Všeobecná ambulancia pre deti a dorast, Bzenov, (MEDI - D.B., s.r.o. Bzenov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-bzenov-medi-d.b.-bzenov.html?page_id=98429, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36498271-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36498271-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': '37\n08242\nBzenov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MEDI - D.B., s.r.o. Bzenov\nBzenov\n37\n08242\nBzenov\nIČO: 36498271', 'Telefón': '0517796214', 'Email': 'denisa.havrilcova@gmail.com'}","Email platnosť od: 01.10.2021
Email MUDr Denisa Klír, Ambulancia všeobecného lekárstva pre dospelých, MEDI D.-B. s.r.o. Bzenov, Bzenov 37, 08242
Pondelok: 7:00-15:00
Utorok: 7:00-13:30
Streda: 7:00-15:00
Štvrtok: 7:00-13:30
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9478612,21.1656472
"Všeobecná ambulancia pre deti a dorast, Prešov, (MB-PED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-presov-mb-ped.html?page_id=98386, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36699942-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36699942-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Zemplínska\n9\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MB-PED, s.r.o.\nZemplínska\n8311/9\n08001\nPrešov\nIČO: 36699942', 'Telefón': '0517705157', 'Email': 'balogova.marta@zoznam.sk'}","Email platnosť od: 10.11.2017
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9870867,21.2660775
"Všeobecná ambulancia pre deti a dorast, Široké, (LIBRA-HELP, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-siroke-libra-help.html?page_id=98282, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36511757-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36511757-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': '353\n08237\nŠiroké', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'LIBRA-HELP, s.r.o.\n353\n08237\nŠiroké\nIČO: 36511757', 'Telefón': '0517911284', 'Email': 'vierka@bilak.sk'}","Email platnosť od: 20.11.2017
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-14:00
Štvrtok: 7:00-13:00
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: 051/7911284",48.9986964,20.9434374
"Ambulancia pediatrickej oftalmológie, Prešov, (LACRIMA s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-oftalmologie-presov-lacrima.html?page_id=98241, Pediatrická oftalmológia,Prešovský,Prešov,1,4,47,67-36790630-A0002,"{'Druh zariadenia': 'ambulancia pediatrickej oftalmológie', 'Identifikátor': '67-36790630-A0002', 'Odborné zameranie': 'pediatrická oftalmológia', 'Miesto prevádzkovania': 'Námestie Kráľovnej pokoja\n4791/3\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'LACRIMA s.r.o.\n339\n08001\nMalý Šariš\nIČO: 36790630'}","Poskytovateľ platnosť od: 21.02.2022
Pondelok: 7:00-13:30
Utorok: 7:00-13:30
Streda: 7:00-13:30
Štvrtok: 7:00-13:30
Piatok: 7:00-13:30
Sobota: neordinuje
Nedeľa: neordinuje",49.0064311,21.2229907
"Všeobecná ambulancia pre deti a dorast, Prešov, (JOŽICA, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-presov-jozica.html?page_id=98132, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36504823-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36504823-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Železničiarska\n18\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'JOŽICA, s.r.o.\nŽelezničiarska\n18\n08001\nPrešov\nIČO: 36504823', 'Telefón': '0517721897', 'Email': 'jozica.jur.po@gmail.com'}","Email platnosť od: 23.11.2017
Pondelok: 7:00-17:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-14:00
Piatok: 7:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.9904489,21.2376006
"Ambulancia pediatrickej gynekológie, Prešov, (GYNSTAR, spol. s r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-gynekologie-presov-gynstar-spol.-s-r.o..html?page_id=97931, Pediatrická gynekológia,Prešovský,Prešov,1,4,47,67-36485233-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej gynekológie', 'Identifikátor': '67-36485233-A0001', 'Odborné zameranie': 'pediatrická gynekológia', 'Miesto prevádzkovania': 'Nábrežná\n4419/3\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'GYNSTAR, spol. s r.o.\nNábrežná\n4419/3\n08001\nPrešov\nIČO: 36485233'}",,48.9967847,21.2296948
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Prešov, (GASTOL s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-presov-gastol.html?page_id=97814," Pediatrická gastroenterológia, hepatológia a výživa",Prešovský,Prešov,1,4,47,67-36684619-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej gastroenterológie, hepatológie a výživy', 'Identifikátor': '67-36684619-A0001', 'Odborné zameranie': 'pediatrická gastroenterológia, hepatológia a výživa', 'Miesto prevádzkovania': 'Vajanského\n1\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'GASTOL s.r.o.\nBažantia\n27\n08001\nPrešov\nIČO: 36684619', 'Email': 'olexa1@slovanet.sk'}",,48.9940397,21.2484555
"Všeobecná ambulancia pre deti a dorast, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov.html?page_id=97756, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-00610577-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-00610577-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}",,49.1052785,21.0893661
"Ambulancia pediatrickej pneumológie a ftizeológie, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-pneumologie-a-ftizeologie-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov.html?page_id=97706, Pediatrická pneumológia a ftizeológia,Prešovský,Prešov,1,4,47,67-00610577-A0005,"{'Druh zariadenia': 'ambulancia pediatrickej pneumológie a ftizeológie', 'Identifikátor': '67-00610577-A0005', 'Odborné zameranie': 'pediatrická pneumológia a ftizeológia', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': '', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}",,49.1052785,21.0893661
"Ambulancia pediatrickej nefrológie, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-nefrologie-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov.html?page_id=97703, Pediatrická nefrológia,Prešovský,Prešov,1,4,47,67-00610577-A0054,"{'Druh zariadenia': 'ambulancia pediatrickej nefrológie', 'Identifikátor': '67-00610577-A0054', 'Odborné zameranie': 'pediatrická nefrológia', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': '', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}",,49.1052785,21.0893661
"Ambulancia pediatrickej neurológie, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-neurologie-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov-1.html?page_id=97704, Pediatrická neurológia,Prešovský,Prešov,1,4,47,67-00610577-A0058,"{'Druh zariadenia': 'ambulancia pediatrickej neurológie', 'Identifikátor': '67-00610577-A0058', 'Odborné zameranie': 'pediatrická neurológia', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': '', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}",,49.1052785,21.0893661
"Ambulancia pediatrickej kardiológie, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-kardiologie-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov.html?page_id=97702, Pediatrická kardiológia,Prešovský,Prešov,1,4,47,67-00610577-A0063,"{'Druh zariadenia': 'ambulancia pediatrickej kardiológie', 'Identifikátor': '67-00610577-A0063', 'Odborné zameranie': 'pediatrická kardiológia', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}",,49.1052785,21.0893661
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov.html?page_id=97699," Pediatrická gastroenterológia, hepatológia a výživa",Prešovský,Prešov,1,4,47,67-00610577-A0062,"{'Druh zariadenia': 'ambulancia pediatrickej gastroenterológie, hepatológie a výživy', 'Identifikátor': '67-00610577-A0062', 'Odborné zameranie': 'pediatrická gastroenterológia, hepatológia a výživa', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}","Poskytovateľ platnosť od: 01.12.2019
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",49.1052785,21.0893661
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Prešov, (Fakultná nemocnica s poliklinikou J.A. Reimana Prešov)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-presov-fakultna-nemocnica-s-poliklinikou-j.a.-reimana-presov.html?page_id=97698," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Prešovský,Prešov,1,4,47,67-00610577-A0061,"{'Druh zariadenia': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy', 'Identifikátor': '67-00610577-A0061', 'Odborné zameranie': 'pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy', 'Miesto prevádzkovania': 'Hollého\n14\n08181\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Fakultná nemocnica s poliklinikou J.A. Reimana Prešov\nHollého\n14\n08181\nPrešov\nIČO: 00610577'}",,49.1052785,21.0893661
"Všeobecná ambulancia pre deti a dorast, Prešov, (DRAN, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-presov-dran.html?page_id=97577, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-48279811-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-48279811-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Jurkovičova\n18\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DRAN, s.r.o.\nHodkovce\n04421\nHodkovce\nIČO: 48279811'}",,48.9936375,21.2680779
"Všeobecná ambulancia pre deti a dorast, Chminianska Nová Ves, (DETSKÉ LEKÁRSTVO, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-chminianska-nova-ves-detske-lekarstvo.html?page_id=97525, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36500372-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36500372-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Sv. Pavla\n33\n08233\nChminianska Nová Ves', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DETSKÉ LEKÁRSTVO, s.r.o.\nSv. Pavla\n33\n08233\nChminianska Nová Ves\nIČO: 36500372', 'Telefón': '+421 51 7795117', 'Email': 'detskelekarstvosro@gmail.com'}","Email platnosť od: 07.11.2017
Pondelok: 7:30-13:30
Utorok: 7:30-13:30
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:30-13:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0020049,21.0779740
"Ambulancia pediatrickej kardiológie, Prešov, (DEKARD s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/ambulancia-pediatrickej-kardiologie-presov-dekard.html?page_id=97446, Pediatrická kardiológia,Prešovský,Prešov,1,4,47,67-36500739-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej kardiológie', 'Identifikátor': '67-36500739-A0001', 'Odborné zameranie': 'pediatrická kardiológia', 'Lekári sestry': 'Zuzana Perželová', 'Miesto prevádzkovania': 'Levočská\n18\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DEKARD s.r.o.\nLevočská\n18\n08001\nPrešov\nIČO: 36500739', 'Telefón': '+421 7711356'}",,49.0008673,21.2336713
"Všeobecná ambulancia pre deti a dorast, MUDr. Jana Krenická, Prešov, (JKmedic s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-jana-krenicka-presov-jkmedic.html?page_id=97299, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-46597972-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-46597972-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Jana Krenická (lekár)\nZuzana Mikulášková (sestra)', 'Miesto prevádzkovania': '1. poschodie\nLevočská\n6127/18\n08001\nPrešov', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'JKmedic s.r.o.\nLevočská\n6127/18\n08001\nPrešov\nIČO: 46597972\nsites.google.com/view/jkmedic/domov', 'Telefón': '051/77 107 11 (+421 51 7710711)', 'Email': 'jkmedicsro@gmail.com'}","Email platnosť od: 09.01.2019
Pondelok: 7:00-15:00
Utorok: 8:00-16:00
Streda: 7:00-13:00
Štvrtok: 7:00-14:00
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0009038,21.2337331
"Všeobecná ambulancia pre deti a dorast, Chminianska Nová Ves, (ABEROTT, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/vseobecna-ambulancia-pre-deti-a-dorast-chminianska-nova-ves-aberott.html?page_id=97086, Všeobecná starostlivosť o deti a dorast,Prešovský,Prešov,1,4,47,67-36517160-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '67-36517160-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Nám. sv. Pavla\n33\n08233\nChminianska Nová Ves', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'ABEROTT, s.r.o.\nNám. sv. Pavla\n33\n08233\nChminianska Nová Ves\nIČO: 36517160', 'Telefón': '051 7757677'}","Telefón platnosť od: 06.11.2017
Pondelok: 7:00-14:00  ||14:00-15:00/návšt.služba/
Utorok: 7:00-13:30  ||13:30-15:00/návšt.služba/
Streda: 7:00-14:00  ||14:00-13:30
Štvrtok: 7:00-14:00  ||14:00-13:30
Piatok: 7:00-14:00  ||14:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",49.0020049,21.0779740
"Ambulancia rýchlej zdravotnej pomoci, Tisovec, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-rychlej-zdravotnej-pomoci-tisovec-lse-life-star-emergency.html?page_id=134844, Rýchla zdravotná pomoc,Banskobystricky,Rimavska Sobota,1,0,51,72-35877618-A0251,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-35877618-A0251', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '0\nTisovec', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'LSE - Life Star Emergency, s.r.o.\nLimbová\n449/1\n90091\nLimbach\nIČO: 35877618\nwww.lse.sk'}",,48.6810949,19.9431853
